clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,nose_v,neck_v,rshoulder_v,relbow_v,rwrist_v,lshoulder_v,lelbow_v,lwrist_v,midhip_v,rhip_v,rknee_v,rankle_v,lhip_v,lknee_v,lankle_v,reye_v,leye_v,rear_v,lear_v,lbigtoe_v,lsmalltoe_v,lheal_v,rbigtoe_v,rsmalltoe_v,rheal_v,label,status
1p_Eero_1_05122021_choreo1,1790,0,329.354,289.08,389.445,336.793,374.445,341.821,391.996,432.129,349.275,469.79,394.574,334.258,437.235,429.593,349.368,459.83,402.046,509.861,404.564,507.462,409.456,630.316,515.02,750.842,397.019,509.924,359.403,633.036,389.533,765.921,0.0,0.0,334.354,274.048,0.0,0.0,369.399,276.577,329.325,773.506,344.325,783.505,402.097,776.07,469.801,785.991,472.333,776.022,515.072,755.972,0.941112,0.754409,0.663909,0.141584,0.125728,0.853228,0.918531,0.863566,0.7013309999999999,0.559908,0.8229949999999999,0.701611,0.715438,0.774107,0.8235739999999999,0.0,0.8771819999999999,0.0,0.9149349999999999,0.853351,0.7776179999999999,0.773569,0.698369,0.6705639999999999,0.483896,,
1p_Eero_1_05122021_choreo1,1791,0,329.189,289.084,384.494,336.788,371.953,339.341,389.428,429.728,334.386,464.797,392.042,334.28,432.098,429.603,344.318,454.846,392.064,509.861,389.525,509.866,391.964,627.938,492.342,733.296,394.509,509.893,359.441,633.054,389.53,765.947,0.0,0.0,331.841,274.065,0.0,0.0,366.863,276.575,329.319,773.499,344.328,783.487,404.512,776.096,467.224,783.53,469.805,773.597,515.029,735.851,0.9253969999999999,0.7396889999999999,0.685013,0.14801599999999998,0.14704399999999998,0.87692,0.960684,0.834538,0.735062,0.5878059999999999,0.816919,0.824059,0.7518389999999999,0.769046,0.823282,0.0,0.9043479999999999,0.0,0.8765449999999999,0.862035,0.7746689999999999,0.777937,0.717039,0.707615,0.594056,,
1p_Eero_1_05122021_choreo1,1792,0,324.264,289.142,382.007,334.341,371.995,336.825,384.493,429.702,331.787,467.273,389.535,331.869,429.512,429.593,331.908,454.773,391.944,507.424,382.0,507.445,376.961,625.362,477.405,720.822,394.546,507.422,356.915,632.868,389.541,765.952,0.0,0.0,329.373,274.086,0.0,0.0,364.387,276.546,329.339,773.477,344.358,781.071,404.557,778.47,454.73,775.971,459.788,770.999,492.532,725.785,0.897281,0.712818,0.65314,0.18889499999999998,0.222349,0.878423,0.943102,0.876817,0.72153,0.582155,0.723293,0.765967,0.733599,0.7790309999999999,0.820727,0.0,0.913983,0.0,0.860235,0.859061,0.774038,0.763685,0.689144,0.6191519999999999,0.6858989999999999,,
1p_Eero_1_05122021_choreo1,1793,0,319.272,289.103,376.946,334.356,369.471,336.833,376.987,429.637,331.764,467.223,389.437,331.844,419.661,429.519,331.688,452.288,389.438,507.4,374.523,507.414,369.376,617.86,469.75,713.379,392.104,507.382,356.894,630.511,389.583,765.894,0.0,0.0,329.208,274.04,0.0,0.0,356.934,274.141,329.34,773.461,346.752,781.032,407.019,776,437.213,758.444,447.251,753.35,484.906,720.766,0.888218,0.737163,0.6695679999999999,0.248074,0.30047199999999996,0.877342,0.8915909999999999,0.9299919999999999,0.721382,0.623575,0.763702,0.8237049999999999,0.74411,0.772358,0.81571,0.0,0.9145989999999999,0.0,0.8601909999999999,0.8644609999999999,0.7860809999999999,0.7833300000000001,0.551824,0.48081799999999997,0.6813929999999999,,
1p_Eero_1_05122021_choreo1,1794,0,316.706,286.616,372.049,334.262,366.908,334.361,371.936,427.137,329.183,464.744,386.95,331.735,412.149,422.156,329.205,449.836,386.985,507.389,372.001,507.416,361.87,615.412,449.834,710.778,392.086,507.37,354.432,630.437,389.553,763.436,0.0,0.0,326.778,271.572,0.0,0.0,352.011,274.062,329.335,773.482,344.366,781.029,404.605,773.58,427.097,748.394,432.105,738.384,469.794,713.344,0.860051,0.797218,0.681624,0.353214,0.489423,0.875759,0.8965989999999999,0.9046569999999999,0.715475,0.654909,0.7532249999999999,0.8277289999999999,0.7477189999999999,0.788462,0.811487,0.0,0.8998800000000001,0.0,0.902173,0.8854339999999999,0.809954,0.778241,0.5698719999999999,0.477004,0.704303,,
1p_Eero_1_05122021_choreo1,1795,0,314.262,286.589,371.891,331.783,359.414,331.911,369.405,422.111,329.146,457.295,381.997,329.265,409.633,417.128,326.772,447.263,386.931,499.903,371.956,499.963,349.414,612.826,432.112,710.783,392.073,499.92,351.967,627.874,389.559,763.465,0.0,0.0,326.654,271.569,0.0,0.0,351.867,274.029,329.335,773.466,346.745,781.033,404.541,776.027,409.601,733.401,412.064,730.766,449.664,715.81,0.8715809999999999,0.8257319999999999,0.691411,0.29168000000000005,0.469647,0.866186,0.926222,0.8994709999999999,0.689464,0.644407,0.812425,0.843484,0.736136,0.7743639999999999,0.8198259999999999,0.0,0.873699,0.0,0.9354859999999999,0.899103,0.820376,0.769957,0.371077,0.339814,0.733668,,
1p_Eero_1_05122021_choreo1,1796,0,311.784,286.602,371.846,329.333,361.867,331.702,366.943,417.13,324.276,454.727,376.937,329.149,409.553,414.571,324.252,447.156,386.915,494.994,371.982,497.439,346.875,610.254,412.042,710.783,392.021,497.412,351.956,622.869,389.568,760.986,0.0,0.0,319.258,271.555,0.0,0.0,349.44,271.644,329.312,773.457,344.35,781.069,404.579,773.586,369.505,730.756,371.945,728.295,429.632,715.827,0.8791209999999999,0.806654,0.687398,0.278427,0.49771000000000004,0.8588469999999999,0.954299,0.8496929999999999,0.689399,0.6365719999999999,0.769747,0.8096,0.746393,0.766666,0.817917,0.0,0.863024,0.0,0.941731,0.8938539999999999,0.812465,0.7784500000000001,0.28651299999999996,0.263175,0.7354459999999999,,
1p_Eero_1_05122021_choreo1,1797,0,311.61,286.564,369.42,329.283,356.874,331.689,369.335,417.084,319.197,452.265,374.414,326.798,407.113,412.147,321.73,444.727,379.495,494.925,371.852,494.967,344.285,610.373,384.508,733.397,389.585,494.94,361.867,617.903,392.064,768.395,0.0,0.0,314.253,271.466,0.0,0.0,349.231,271.544,331.8,775.992,346.774,788.544,407.056,778.481,346.818,748.367,351.801,738.354,392.05,745.829,0.881844,0.798308,0.698546,0.304873,0.435614,0.873877,0.94725,0.8368289999999999,0.695437,0.651763,0.750699,0.669033,0.758137,0.712371,0.800774,0.0,0.883083,0.0,0.9383600000000001,0.774218,0.6964239999999999,0.7795989999999999,0.665939,0.630336,0.214661,,
1p_Eero_1_05122021_choreo1,1798,0,309.165,286.577,369.308,329.188,354.417,329.322,364.447,414.653,314.271,449.804,371.994,326.74,407.092,412.091,319.208,444.706,376.922,492.483,369.341,492.511,341.841,610.321,376.982,723.307,389.524,492.485,366.96,617.877,392.13,763.49,0.0,0.0,311.768,271.47,0.0,0.0,346.799,271.523,336.762,773.538,349.384,788.468,407.122,776.025,334.357,735.827,341.804,730.814,389.427,730.771,0.879077,0.7884479999999999,0.7172459999999999,0.340341,0.450723,0.883062,0.953626,0.8383729999999999,0.729355,0.685314,0.767814,0.714372,0.7744289999999999,0.746271,0.770185,0.0,0.9049900000000001,0.0,0.9350259999999999,0.768775,0.7702359999999999,0.7612439999999999,0.7828100000000001,0.7360019999999999,0.350308,,
1p_Eero_1_05122021_choreo1,1799,0,309.081,286.576,366.919,329.208,351.964,329.345,364.389,414.678,314.23,452.237,372.028,326.763,409.466,412.085,316.774,444.679,371.977,492.502,359.437,494.889,346.847,612.815,369.43,718.327,386.976,492.491,371.848,622.931,392.042,763.442,0.0,0.0,311.677,271.51,0.0,0.0,344.331,271.538,334.29,773.52,349.357,788.465,407.02,776.034,329.175,733.416,331.695,730.74,372.039,730.804,0.8886919999999999,0.796685,0.743919,0.278736,0.385252,0.8767469999999999,0.971972,0.833012,0.7576579999999999,0.6672159999999999,0.8099179999999999,0.7933739999999999,0.749818,0.7801469999999999,0.7780779999999999,0.0,0.930144,0.0,0.9211469999999999,0.7930309999999999,0.8010419999999999,0.758419,0.806871,0.758031,0.523803,,
1p_Eero_1_05122021_choreo1,1800,0,309.055,286.619,366.844,329.249,351.892,329.367,359.431,417.091,316.71,452.319,371.963,329.132,409.569,412.122,319.255,444.664,371.894,492.467,356.883,494.871,344.334,612.823,359.36,728.237,386.905,492.44,371.975,627.879,392.076,763.451,0.0,0.0,311.651,271.548,0.0,0.0,344.314,271.571,331.884,773.529,349.349,788.475,407.058,776.019,316.693,745.897,319.198,733.443,369.347,733.423,0.872239,0.776713,0.7296889999999999,0.193442,0.277951,0.891701,0.9894649999999999,0.821391,0.775426,0.681677,0.792285,0.776984,0.752169,0.785053,0.785405,0.0,0.918391,0.0,0.916063,0.813649,0.774567,0.7405609999999999,0.764613,0.716688,0.6523439999999999,,
1p_Eero_1_05122021_choreo1,1801,0,306.716,288.993,364.401,329.376,349.411,331.792,359.385,422.114,316.698,452.353,372.054,329.22,409.682,412.17,324.272,447.147,369.525,492.501,354.374,494.894,344.373,612.93,356.937,730.753,384.496,492.476,371.884,627.883,392.056,765.914,0.0,0.0,311.586,271.632,0.0,0.0,341.821,271.62,331.881,773.555,349.323,788.509,407.03,776.074,316.759,745.927,321.721,735.811,369.301,738.334,0.8614419999999999,0.7898569999999999,0.754879,0.155535,0.201535,0.886664,0.976845,0.846752,0.768238,0.694144,0.7859400000000001,0.793026,0.74728,0.7970929999999999,0.798265,0.0,0.899829,0.0,0.905453,0.820789,0.771725,0.747105,0.750535,0.6978369999999999,0.605574,,
1p_Eero_1_05122021_choreo1,1802,0,306.676,289.002,361.896,331.749,349.234,331.848,354.416,424.61,311.732,452.213,374.437,329.312,412.195,414.614,326.761,447.213,369.433,494.968,351.839,497.392,341.865,612.957,356.942,733.241,386.92,494.927,369.519,625.443,392.072,763.486,0.0,0.0,309.3,271.67,0.0,0.0,341.832,271.68,331.812,773.552,349.255,788.501,407.062,776.075,316.701,745.902,319.273,735.829,366.947,745.867,0.877767,0.810499,0.7485200000000001,0.1955,0.20178000000000001,0.8822679999999999,0.919387,0.874815,0.7444219999999999,0.702016,0.7769800000000001,0.8005319999999999,0.7248709999999999,0.7992400000000001,0.797071,0.0,0.91051,0.0,0.893131,0.8314849999999999,0.750869,0.755944,0.7756649999999999,0.714707,0.577552,,
1p_Eero_1_05122021_choreo1,1803,0,306.597,286.635,356.878,331.917,339.286,339.341,349.383,429.61,309.178,452.277,374.47,329.314,417.133,412.23,331.739,449.612,369.314,494.986,349.408,497.433,344.295,615.41,361.854,733.265,384.45,494.927,371.837,627.912,392.085,763.447,0.0,0.0,309.296,271.628,0.0,0.0,344.271,271.699,331.794,773.521,349.242,786.076,407.057,776.085,319.227,745.89,324.189,735.794,369.36,745.918,0.8804409999999999,0.815406,0.7252069999999999,0.36976699999999996,0.446934,0.8724069999999999,0.8873949999999999,0.8976449999999999,0.731296,0.715913,0.771094,0.795016,0.703355,0.811338,0.783231,0.0,0.931,0.0,0.8908389999999999,0.826882,0.731293,0.74821,0.756958,0.71181,0.526586,,
1p_Eero_1_05122021_choreo1,1804,0,304.12,286.634,354.395,336.764,331.886,346.824,344.349,429.721,301.648,452.35,374.537,331.675,422.17,414.588,334.281,449.657,366.942,494.95,349.35,497.41,341.833,617.944,359.412,733.29,384.436,494.896,369.535,630.314,392.087,763.485,0.0,0.0,309.25,271.649,0.0,0.0,344.279,274.043,331.827,773.561,349.255,788.47,407.038,776.08,319.189,745.874,321.752,733.466,369.323,748.31,0.875952,0.817334,0.779798,0.5034759999999999,0.666589,0.865549,0.871085,0.8786309999999999,0.732997,0.730449,0.7550979999999999,0.804967,0.702915,0.823035,0.791582,0.0,0.935303,0.0,0.884227,0.8171029999999999,0.738323,0.753837,0.7580359999999999,0.718437,0.565437,,
1p_Eero_1_05122021_choreo1,1805,0,299.16,286.611,351.948,336.792,329.338,344.366,331.877,422.123,294.173,447.192,379.434,331.78,427.177,414.695,344.345,449.628,366.862,494.901,349.276,494.995,341.784,617.902,361.86,733.24,381.981,492.494,371.832,630.357,392.093,763.469,0.0,0.0,309.189,271.657,0.0,0.0,344.318,274.097,331.845,773.54,349.291,788.462,407.059,776.072,319.237,745.866,324.193,733.447,369.374,745.863,0.868259,0.857765,0.846042,0.615807,0.812414,0.86072,0.8879039999999999,0.88141,0.739891,0.748208,0.758285,0.7992509999999999,0.711652,0.827251,0.789068,0.0,0.9301809999999999,0.0,0.877848,0.807296,0.737097,0.756332,0.749423,0.716523,0.5485329999999999,,
1p_Eero_1_05122021_choreo1,1806,0,299.148,288.985,351.769,339.33,324.206,349.212,329.251,417.115,294.141,444.665,379.476,331.832,429.641,417.168,349.376,449.646,364.356,494.896,346.78,497.387,339.321,617.928,364.366,730.904,381.947,492.461,369.485,630.311,392.071,763.461,0.0,0.0,309.157,274.016,0.0,0.0,344.272,274.115,331.846,773.518,349.308,786.067,407.051,776.048,321.722,745.861,324.25,733.437,369.504,743.417,0.886936,0.8683500000000001,0.8344100000000001,0.6222559999999999,0.8183119999999999,0.8562219999999999,0.9058900000000001,0.9402579999999999,0.734466,0.731989,0.763446,0.803246,0.71313,0.820326,0.789573,0.0,0.927518,0.0,0.8742700000000001,0.792511,0.726463,0.757286,0.7437539999999999,0.71835,0.5051059999999999,,
1p_Eero_1_05122021_choreo1,1807,0,299.12,289.055,349.416,344.311,316.741,349.259,329.259,412.071,294.108,439.706,384.422,336.77,429.758,417.072,351.789,449.72,361.914,497.417,344.284,499.925,339.314,620.368,361.901,730.868,384.433,494.936,369.485,627.946,392.124,760.951,0.0,0.0,309.118,274.084,0.0,0.0,339.332,276.572,331.85,773.505,349.331,786.033,407.058,775.982,319.241,748.317,321.721,735.819,369.456,743.363,0.896914,0.875161,0.84635,0.705581,0.832967,0.813388,0.930225,0.9361300000000001,0.7260759999999999,0.7167600000000001,0.7615529999999999,0.797086,0.7079249999999999,0.823058,0.775002,0.0,0.9143,0.0,0.855552,0.784068,0.703064,0.7589629999999999,0.7394459999999999,0.6938329999999999,0.508656,,
1p_Eero_1_05122021_choreo1,1808,0,296.703,289.119,349.38,346.765,314.246,349.327,326.734,409.52,291.565,437.228,384.482,336.863,432.137,417.143,356.844,449.776,356.927,497.425,336.824,499.93,339.288,622.922,361.875,730.875,379.509,494.972,369.526,630.372,392.169,760.931,0.0,0.0,309.108,276.563,0.0,0.0,339.298,279.107,331.861,773.496,349.379,786.026,409.477,775.997,319.238,748.362,319.238,735.858,369.423,743.358,0.910775,0.884651,0.883265,0.755155,0.866486,0.806302,0.917109,0.892824,0.730147,0.715633,0.756594,0.7917989999999999,0.698106,0.8445509999999999,0.769206,0.0,0.9069379999999999,0.0,0.840769,0.799291,0.7234539999999999,0.740498,0.7234039999999999,0.683968,0.507471,,
1p_Eero_1_05122021_choreo1,1809,0,296.689,289.17,349.392,346.865,314.207,349.378,311.816,409.546,289.035,437.212,386.938,341.812,432.192,419.602,364.4,449.809,356.882,494.981,334.375,499.899,336.797,620.423,359.408,730.818,379.482,494.872,371.84,627.923,394.55,758.432,299.144,286.494,309.112,279.06,0.0,0.0,341.771,281.592,334.262,773.507,351.795,786.01,409.518,773.559,316.71,748.363,316.706,735.845,369.377,740.901,0.9137919999999999,0.8910659999999999,0.889521,0.792952,0.8825489999999999,0.8112079999999999,0.903751,0.882558,0.7377929999999999,0.7280709999999999,0.7663559999999999,0.79571,0.7060639999999999,0.835961,0.765706,0.07401,0.893374,0.0,0.840255,0.7880149999999999,0.723268,0.727418,0.726695,0.6840879999999999,0.557506,,
1p_Eero_1_05122021_choreo1,1810,0,299.147,291.627,349.4,349.24,311.806,349.409,311.72,409.489,286.585,434.686,387.034,344.341,432.206,419.625,366.945,452.135,354.411,497.418,331.866,499.961,334.371,622.874,364.368,730.892,379.498,494.913,369.465,627.946,397.016,753.521,301.651,286.614,309.123,284.111,0.0,0.0,341.778,286.558,339.316,771.073,354.436,780.999,409.667,771.066,314.279,748.346,316.716,735.872,369.479,745.831,0.899376,0.9039300000000001,0.8998609999999999,0.7899619999999999,0.891616,0.8308300000000001,0.9030459999999999,0.917033,0.751323,0.753575,0.768408,0.812601,0.712467,0.833961,0.792014,0.0743853,0.9010400000000001,0.0,0.870085,0.7762300000000001,0.72428,0.7638729999999999,0.745813,0.691429,0.563075,,
1p_Eero_1_05122021_choreo1,1811,0,301.631,291.745,349.365,349.332,311.689,351.786,309.288,409.572,286.639,432.141,389.388,346.759,432.226,422.142,369.297,449.828,354.367,497.415,331.782,502.4,334.249,617.92,366.82,730.739,381.933,494.887,366.939,620.42,396.991,748.387,301.638,286.63,309.167,286.567,0.0,0.0,341.844,286.657,351.859,773.525,371.857,778.511,412.042,758.414,314.278,748.396,316.776,735.933,371.85,738.341,0.879416,0.916275,0.920427,0.7523059999999999,0.906781,0.83984,0.900119,0.922385,0.7578900000000001,0.7691169999999999,0.784459,0.8434579999999999,0.7190719999999999,0.77883,0.7666449999999999,0.0894295,0.920694,0.0,0.8879469999999999,0.755223,0.732879,0.7010200000000001,0.8246519999999999,0.74214,0.637714,,
1p_Eero_1_05122021_choreo1,1812,0,301.706,291.764,349.365,349.457,311.609,351.967,306.653,412.135,286.551,432.144,389.447,346.865,432.232,424.641,369.324,449.755,351.96,499.925,331.683,504.901,331.854,615.468,364.418,728.308,379.456,494.977,366.891,615.446,404.516,735.828,304.17,286.572,309.231,286.599,0.0,0.0,344.339,289.011,369.482,773.405,387.035,773.433,412.186,748.418,311.712,748.368,314.24,735.928,371.932,735.85,0.877247,0.928376,0.9103169999999999,0.7121569999999999,0.879122,0.867034,0.909423,0.93166,0.765505,0.773346,0.809125,0.835124,0.7151879999999999,0.782598,0.7606809999999999,0.114657,0.931527,0.0,0.9093789999999999,0.7688109999999999,0.766328,0.661716,0.849449,0.751293,0.722181,,
1p_Eero_1_05122021_choreo1,1813,0,304.116,291.713,349.357,351.83,309.275,356.841,296.646,427.169,281.56,429.626,389.461,346.886,432.27,427.082,369.374,449.662,351.991,497.402,331.717,499.957,331.799,612.925,359.384,723.272,379.438,494.904,364.369,610.421,407.069,718.278,306.572,286.55,309.305,286.558,0.0,0.0,346.774,289.085,379.488,755.983,397.016,755.884,414.562,730.766,311.622,748.354,311.783,735.895,371.827,733.325,0.8775000000000001,0.930546,0.8837100000000001,0.730229,0.816475,0.870977,0.9165909999999999,0.943623,0.7714700000000001,0.784461,0.851375,0.7966409999999999,0.7304689999999999,0.805183,0.790179,0.10510599999999999,0.908581,0.0,0.925222,0.795253,0.773369,0.6659900000000001,0.811638,0.729262,0.7786409999999999,,
1p_Eero_1_05122021_choreo1,1814,0,304.187,291.678,349.369,351.876,309.23,356.913,291.754,432.094,274.05,417.17,389.527,349.254,432.283,427.146,369.349,447.268,351.944,499.94,329.358,502.48,331.756,610.45,361.898,718.238,379.478,497.421,366.931,607.849,407.108,710.723,306.71,286.531,311.665,286.513,0.0,0.0,346.885,289.061,386.992,750.888,404.588,748.342,414.557,715.844,309.254,748.369,311.754,735.891,372.048,730.919,0.892048,0.9289879999999999,0.8718819999999999,0.847478,0.817332,0.8858159999999999,0.9221309999999999,0.9261379999999999,0.7742979999999999,0.7874789999999999,0.857103,0.788585,0.7258049999999999,0.814684,0.805761,0.112768,0.90456,0.0,0.9330769999999999,0.836015,0.765878,0.630122,0.801029,0.7205239999999999,0.749087,,
1p_Eero_1_05122021_choreo1,1815,0,306.71,291.718,349.399,351.914,309.226,361.863,291.669,432.206,271.592,411.982,389.584,349.289,432.29,429.512,366.895,444.762,351.959,497.459,329.375,499.977,331.758,610.354,364.363,715.807,379.494,494.97,369.472,607.771,409.565,703.189,309.071,286.621,311.821,286.6,0.0,0.0,349.279,289.189,389.568,738.413,409.563,733.43,412.209,710.807,311.644,748.322,314.171,735.859,374.409,730.853,0.9083319999999999,0.930098,0.876567,0.903492,0.915759,0.8874059999999999,0.932322,0.876845,0.7684300000000001,0.783117,0.878068,0.802769,0.7256079999999999,0.8575039999999999,0.831669,0.236425,0.8982519999999999,0.0,0.959672,0.80837,0.796856,0.638254,0.768632,0.714356,0.799545,,
1p_Eero_1_05122021_choreo1,1816,0,309.166,291.739,351.777,351.944,311.601,361.844,291.673,432.307,271.637,409.434,391.987,349.341,432.262,429.552,364.421,439.727,351.953,502.461,329.328,504.904,331.777,610.404,361.928,720.767,381.97,499.976,371.948,607.776,409.543,693.27,309.188,286.638,314.288,286.599,0.0,0.0,349.412,289.137,391.969,733.375,409.632,730.796,412.141,703.226,311.623,748.343,314.179,735.919,374.409,730.922,0.939692,0.9270689999999999,0.8827689999999999,0.908515,0.899034,0.894053,0.932163,0.832793,0.7584569999999999,0.7763439999999999,0.8726100000000001,0.7813439999999999,0.717405,0.8577279999999999,0.868466,0.245863,0.878134,0.0,0.9661529999999999,0.858699,0.856977,0.6206459999999999,0.7564639999999999,0.6970029999999999,0.8312309999999999,,
1p_Eero_1_05122021_choreo1,1817,0,309.269,294.107,351.849,351.927,311.657,359.35,291.709,434.71,274.127,399.579,392.077,349.356,432.271,429.588,359.426,434.675,351.959,504.945,329.289,504.959,331.852,612.846,361.91,723.255,384.45,502.466,374.493,605.374,409.531,690.763,309.31,288.987,316.778,288.975,0.0,0.0,351.765,289.225,391.937,730.778,409.586,725.813,412.19,695.733,309.265,748.333,311.798,735.92,372.065,733.304,0.9368700000000001,0.923681,0.888902,0.893299,0.818588,0.8875600000000001,0.931527,0.8401839999999999,0.7656109999999999,0.7788100000000001,0.8634609999999999,0.771328,0.7274100000000001,0.821731,0.886346,0.23397199999999999,0.874439,0.0,0.9715109999999999,0.8626389999999999,0.846081,0.6425719999999999,0.7640659999999999,0.7038700000000001,0.785801,,
1p_Eero_1_05122021_choreo1,1818,0,311.637,294.143,351.931,351.942,311.704,359.41,294.132,437.202,281.543,394.585,394.526,349.371,432.208,429.631,356.867,432.151,354.347,507.396,329.272,507.433,331.799,612.864,361.882,720.817,386.991,504.956,386.892,605.359,407.049,690.772,311.613,289.026,321.717,289.018,0.0,0.0,351.858,289.229,389.569,725.818,409.536,718.349,409.692,698.214,309.26,748.325,311.773,735.9,372,733.258,0.9321109999999999,0.916635,0.890077,0.866246,0.8371989999999999,0.8754339999999999,0.9492,0.876482,0.768068,0.7826529999999999,0.879991,0.770718,0.7652669999999999,0.7993359999999999,0.85318,0.304965,0.8857919999999999,0.0,0.9757,0.849085,0.8359639999999999,0.596649,0.770427,0.7015319999999999,0.792268,,
1p_Eero_1_05122021_choreo1,1819,0,311.696,294.149,354.387,354.332,311.788,361.925,296.676,437.164,286.528,392.046,397.045,349.43,432.163,429.696,356.91,429.66,354.387,509.872,329.254,509.886,331.848,620.387,361.904,725.806,389.366,507.493,389.48,610.335,407.009,693.132,311.644,289.046,321.787,289.004,0.0,0.0,351.882,289.189,389.605,720.831,409.526,715.865,409.554,698.206,311.618,748.387,311.757,738.36,372.003,733.351,0.9354779999999999,0.8847349999999999,0.8778269999999999,0.837445,0.913283,0.865605,0.9606159999999999,0.872521,0.776936,0.7800800000000001,0.838769,0.785712,0.7815369999999999,0.841563,0.8406619999999999,0.222295,0.887397,0.0,0.974096,0.8066300000000001,0.807944,0.59169,0.794755,0.712231,0.770257,,
1p_Eero_1_05122021_choreo1,1820,0,314.175,294.178,356.86,351.994,314.261,359.393,299.197,437.193,288.986,391.902,399.522,349.422,432.146,429.718,354.346,429.513,354.391,509.916,329.208,509.88,331.803,617.916,361.891,723.301,389.426,509.941,391.987,610.443,409.437,693.294,311.808,289.055,326.77,289.034,0.0,0.0,354.353,289.201,389.532,720.817,409.489,718.296,409.694,708.154,311.619,748.373,311.751,738.341,372.022,733.286,0.898412,0.877629,0.8541409999999999,0.831429,0.948734,0.860076,0.9618019999999999,0.877957,0.791091,0.7810809999999999,0.856462,0.779727,0.815519,0.8693400000000001,0.8480500000000001,0.382115,0.910049,0.0,0.9539559999999999,0.780115,0.779235,0.624779,0.7809579999999999,0.700054,0.7353649999999999,,
1p_Eero_1_05122021_choreo1,1821,0,314.283,294.17,356.937,354.34,314.296,359.424,304.139,437.252,289.131,391.934,402.063,351.747,432.116,429.739,351.983,424.657,356.835,509.857,329.265,507.436,331.672,612.94,361.871,718.302,389.523,509.916,392.049,610.33,407.107,695.645,314.255,289.054,329.193,289.047,0.0,0.0,356.846,291.53,389.54,718.336,409.462,718.25,409.627,708.253,309.269,748.36,311.757,735.938,372.031,730.842,0.887428,0.867003,0.846298,0.837247,0.962827,0.860447,0.9626589999999999,0.8508749999999999,0.7794439999999999,0.7882389999999999,0.9014789999999999,0.788202,0.829448,0.8615029999999999,0.8369139999999999,0.492548,0.920488,0.0,0.938129,0.7590859999999999,0.773628,0.649357,0.7723019999999999,0.691085,0.7403569999999999,,
1p_Eero_1_05122021_choreo1,1822,0,316.717,294.179,359.437,354.365,316.739,359.433,306.625,437.198,289.219,389.581,404.576,351.753,432.14,429.77,354.4,424.581,359.366,507.486,329.335,507.408,329.313,612.97,359.391,715.859,391.929,509.884,392.148,610.293,407.096,695.699,314.322,289.067,329.239,289.077,0.0,0.0,359.362,291.56,389.533,720.83,409.487,718.321,409.612,710.626,311.681,748.348,314.185,735.92,371.968,730.789,0.878547,0.862274,0.8348300000000001,0.8615189999999999,0.964437,0.869533,0.9582029999999999,0.8399519999999999,0.775044,0.806242,0.892513,0.7959769999999999,0.8306500000000001,0.8340059999999999,0.8258479999999999,0.404678,0.9478000000000001,0.0,0.925365,0.7513829999999999,0.757869,0.648465,0.727603,0.6544789999999999,0.716217,,
1p_Eero_1_05122021_choreo1,1823,0,319.219,294.139,361.904,354.355,316.771,359.385,306.71,437.226,291.57,392.063,407.007,351.776,432.225,432.059,354.397,422.115,359.443,509.906,329.368,507.464,329.136,612.901,356.932,715.746,391.989,509.979,394.555,610.365,407.045,693.292,316.792,289.053,329.293,289.039,0.0,0.0,361.929,289.22,391.97,723.296,409.555,718.303,409.449,708.176,311.739,748.362,314.226,735.903,371.94,728.27,0.872485,0.867993,0.8312529999999999,0.8628500000000001,0.948263,0.879616,0.9487519999999999,0.829668,0.7824089999999999,0.8154889999999999,0.881598,0.8177300000000001,0.836514,0.827002,0.833884,0.39763099999999996,0.947047,0.0,0.917951,0.8065589999999999,0.8131959999999999,0.630975,0.743714,0.6793659999999999,0.751977,,
1p_Eero_1_05122021_choreo1,1824,0,319.24,294.177,364.364,354.386,319.217,359.382,309.072,437.203,291.683,394.609,407.076,351.822,432.304,429.777,356.835,422.154,364.386,509.957,331.719,509.865,321.778,610.392,354.385,713.32,392.077,510.031,397.086,610.357,407.02,693.287,321.691,289.061,329.34,289.084,0.0,0.0,364.396,291.619,391.935,725.751,409.538,718.347,407.07,705.716,311.65,748.403,311.723,735.923,369.537,723.298,0.870103,0.8676339999999999,0.827712,0.880771,0.8989729999999999,0.886064,0.935063,0.828059,0.802846,0.845171,0.851019,0.8600559999999999,0.827027,0.809757,0.8391700000000001,0.36821699999999996,0.954846,0.0,0.917497,0.8638,0.8331879999999999,0.628652,0.7558100000000001,0.6907719999999999,0.7637919999999999,,
